season,date,game_key,pitcher,team,opponent,started,finished,outs,pitches,runs,er,h,hr,bb,so
2025,2025-06-22,MIA202506220,cox-a001,ATL,MIA,0,1,3,17,0,0,1,0,0,2
2025,2025-06-22,MIA202506220,doddd001,ATL,MIA,0,0,5,24,0,0,1,0,1,1
2025,2025-06-22,MIA202506220,eldeb001,ATL,MIA,1,0,16,74,5,5,10,1,1,4
2025,2025-06-22,MIA202506220,faucc001,MIA,ATL,0,0,2,7,0,0,0,0,0,1
2025,2025-06-22,MIA202506220,henrr001,MIA,ATL,0,1,3,12,0,0,1,0,0,1
2025,2025-06-22,MIN202506220,andeg002,MIL,MIN,0,0,3,12,0,0,1,0,0,0
2025,2025-06-22,MIN202506220,could001,MIN,MIL,1,0,3,8,1,1,2,0,0,2
2025,2025-06-22,MIN202506220,duraj002,MIN,MIL,0,0,3,18,0,0,1,0,0,0
2025,2025-06-22,MIN202506220,festd001,MIN,MIL,0,0,14,94,8,8,12,2,3,3
2025,2025-06-22,MIN202506220,halld004,MIL,MIN,0,0,1,17,2,2,2,0,2,0
2025,2025-06-22,MIN202506220,jax-g001,MIN,MIL,0,0,1,1,0,0,0,0,0,0
2025,2025-06-22,MIN202506220,koenj001,MIL,MIN,0,0,2,27,2,2,4,1,0,1
2025,2025-06-22,MIN202506220,mearn001,MIL,MIN,0,0,2,4,0,0,0,0,0,0
2025,2025-06-22,MIN202506220,megit001,MIL,MIN,0,1,4,19,0,0,1,0,1,2
2025,2025-06-22,MIN202506220,prieq001,MIL,MIN,1,0,10,54,3,3,9,2,0,4
2025,2025-06-22,MIN202506220,stewb001,MIN,MIL,0,1,3,16,0,0,1,0,0,2
2025,2025-06-22,MIN202506220,topaj001,MIN,MIL,0,0,3,5,0,0,1,0,0,0
2025,2025-06-22,MIN202506220,uriba001,MIL,MIN,0,0,3,9,1,1,1,1,0,0
2025,2025-06-22,MIN202506220,zastr001,MIL,MIN,0,0,2,7,0,0,0,0,0,1
2025,2025-06-22,NYA202506220,akink001,BAL,NYA,0,0,1,3,0,0,0,0,0,0
2025,2025-06-22,NYA202506220,bakeb001,BAL,NYA,0,0,2,31,3,2,3,0,1,0
2025,2025-06-22,NYA202506220,cruzf002,NYA,BAL,0,0,3,8,0,0,0,0,0,3
2025,2025-06-22,NYA202506220,domis001,BAL,NYA,0,0,3,17,0,0,1,0,1,1
2025,2025-06-22,NYA202506220,hillt002,NYA,BAL,0,0,2,17,0,0,0,0,2,0
2025,2025-06-22,NYA202506220,kremd001,BAL,NYA,1,0,17,73,1,1,5,0,1,7
2025,2025-06-22,NYA202506220,sotog003,BAL,NYA,0,1,1,4,0,0,0,0,0,1
2025,2025-06-22,NYA202506220,warrw001,NYA,BAL,1,0,19,72,2,2,6,0,2,6
2025,2025-06-22,NYA202506220,willd004,NYA,BAL,0,1,3,12,0,0,1,0,0,1
2025,2025-06-22,PHI202506220,devec001,NYN,PHI,0,0,3,11,0,0,0,0,0,1
2025,2025-06-22,PHI202506220,lazam001,PHI,NYN,0,0,3,7,1,1,1,1,0,1
2025,2025-06-22,PHI202506220,luzaj001,PHI,NYN,1,0,20,96,0,0,3,0,1,7
2025,2025-06-22,PHI202506220,nuned003,NYN,PHI,0,0,3,8,0,0,1,0,0,0
2025,2025-06-22,PHI202506220,peted003,NYN,PHI,1,0,12,65,5,5,6,2,3,4
2025,2025-06-22,PHI202506220,romaj004,PHI,NYN,0,0,1,4,0,0,0,0,0,0
2025,2025-06-22,PHI202506220,stram001,PHI,NYN,0,1,3,14,0,0,0,0,0,1
2025,2025-06-22,PHI202506220,zubet001,NYN,PHI,0,1,6,26,2,2,3,0,0,3
2025,2025-06-22,PIT202506220,bednd001,PIT,TEX,0,1,3,7,0,0,0,0,0,2
2025,2025-06-22,PIT202506220,bousc001,TEX,PIT,0,1,12,56,5,5,10,0,1,1
2025,2025-06-22,PIT202506220,faltb001,PIT,TEX,1,0,16,79,3,3,6,0,5,1
2025,2025-06-22,PIT202506220,fergc001,PIT,TEX,0,0,5,15,0,0,0,0,0,2
2025,2025-06-22,PIT202506220,leitj001,TEX,PIT,1,0,12,77,3,3,5,0,2,2
2025,2025-06-22,PIT202506220,santd003,PIT,TEX,0,0,3,8,0,0,0,0,0,1
2025,2025-06-22,SDN202506220,adamj002,SDN,KCA,0,0,3,8,0,0,1,0,0,1
2025,2025-06-22,SDN202506220,ercel001,KCA,SDN,0,0,4,21,0,0,1,0,1,2
2025,2025-06-22,SDN202506220,lugos001,KCA,SDN,1,0,19,80,1,1,2,0,0,7
2025,2025-06-22,SDN202506220,lyncd001,KCA,SDN,0,0,1,10,1,1,2,0,0,0
2025,2025-06-22,SDN202506220,schrj001,KCA,SDN,0,1,0,3,0,0,0,0,0,0
2025,2025-06-22,SDN202506220,suarr002,SDN,KCA,0,1,3,15,0,0,1,0,1,0
2025,2025-06-22,SDN202506220,vasqr001,SDN,KCA,1,0,21,68,2,2,5,1,2,2
2025,2025-06-22,SDN202506220,zerpa001,KCA,SDN,0,0,1,11,1,1,0,0,2,0
2025,2025-06-22,SFN202506220,bives001,SFN,BOS,0,0,3,14,1,1,1,1,0,1
2025,2025-06-22,SFN202506220,gioll001,BOS,SFN,1,0,18,77,4,2,4,2,2,5
2025,2025-06-22,SFN202506220,kellz001,BOS,SFN,0,1,4,23,1,1,3,1,0,0
2025,2025-06-22,SFN202506220,mille002,SFN,BOS,0,0,3,14,0,0,0,0,1,0
2025,2025-06-22,SFN202506220,ray-r002,SFN,BOS,1,0,15,68,4,3,8,2,1,7
2025,2025-06-22,SFN202506220,rodrr010,SFN,BOS,0,1,3,16,0,0,1,0,1,2
2025,2025-06-22,SFN202506220,roget002,SFN,BOS,0,0,3,10,0,0,2,0,0,1
2025,2025-06-22,SFN202506220,weisg001,BOS,SFN,0,0,2,12,2,1,2,0,0,0
2025,2025-06-22,SFN202506220,wilsj004,BOS,SFN,0,0,0,9,2,0,2,0,0,0
2025,2025-06-22,SLN202506220,abboa001,CIN,SLN,1,0,21,84,1,1,4,0,0,3
2025,2025-06-22,SLN202506220,gracg001,SLN,CIN,0,1,6,23,0,0,1,0,0,2
2025,2025-06-22,SLN202506220,leahk001,SLN,CIN,0,0,6,21,1,1,1,0,0,2
2025,2025-06-22,SLN202506220,mikom001,SLN,CIN,1,0,15,74,3,2,4,1,1,6
2025,2025-06-22,SLN202506220,pagae001,CIN,SLN,0,1,3,11,0,0,0,0,0,0
2025,2025-06-22,SLN202506220,richl001,CIN,SLN,0,0,1,3,0,0,0,0,0,0
2025,2025-06-22,SLN202506220,roget001,CIN,SLN,0,0,2,10,0,0,0,0,1,0
2025,2025-06-22,TBA202506220,cleag001,TBA,DET,0,0,6,25,2,2,1,1,1,3
2025,2025-06-22,TBA202506220,hanib001,DET,TBA,0,1,3,13,0,0,1,0,0,0
2025,2025-06-22,TBA202506220,holtt002,DET,TBA,0,0,3,10,0,0,1,0,0,0
2025,2025-06-22,TBA202506220,hurtb001,DET,TBA,0,0,0,18,2,2,0,0,2,0
2025,2025-06-22,TBA202506220,kahnt001,DET,TBA,0,0,4,15,0,0,1,0,0,0
2025,2025-06-22,TBA202506220,lee-c005,DET,TBA,0,0,2,12,0,0,0,0,1,2
2025,2025-06-22,TBA202506220,littz001,TBA,DET,1,0,15,62,1,1,4,0,0,5
2025,2025-06-22,TBA202506220,mizec001,DET,TBA,1,0,15,71,1,1,6,1,0,5
2025,2025-06-22,TBA202506220,montm003,TBA,DET,0,1,3,22,0,0,0,0,2,2
2025,2025-06-22,TBA202506220,orzee001,TBA,DET,0,0,3,12,0,0,1,0,0,0
2025,2025-06-22,TBA202506220,whitf002,TBA,DET,0,0,0,16,6,6,6,1,0,0
2025,2025-06-22,TOR202506220,bassc001,TOR,CHA,1,0,18,63,1,1,3,0,1,7
2025,2025-06-22,TOR202506220,eiseb001,CHA,TOR,0,0,3,10,0,0,0,0,0,0
2025,2025-06-22,TOR202506220,fishb002,TOR,CHA,0,1,1,4,0,0,0,0,0,0
2025,2025-06-22,TOR202506220,hoffj003,TOR,CHA,0,0,1,21,1,0,1,0,1,0
2025,2025-06-22,TOR202506220,housa001,CHA,TOR,1,0,19,71,2,2,7,0,3,4
2025,2025-06-22,TOR202506220,leasj001,CHA,TOR,0,0,2,13,0,0,0,0,1,1
2025,2025-06-22,TOR202506220,littb002,TOR,CHA,0,0,2,17,2,0,1,0,1,2
2025,2025-06-22,TOR202506220,rodry003,TOR,CHA,0,0,3,8,0,0,0,0,0,2
2025,2025-06-22,TOR202506220,sandn001,TOR,CHA,0,0,2,19,0,0,1,0,2,1
2025,2025-06-22,TOR202506220,taylg002,CHA,TOR,0,1,3,11,0,0,1,0,0,1
2025,2025-06-23,ANA202506230,alcaj001,BOS,ANA,0,1,1,3,0,0,1,0,0,1
2025,2025-06-23,ANA202506230,bachs001,ANA,BOS,0,0,3,9,0,0,0,0,0,2
2025,2025-06-23,ANA202506230,buehw001,BOS,ANA,1,0,12,76,5,5,3,1,7,3
2025,2025-06-23,ANA202506230,burkb001,ANA,BOS,0,0,1,4,0,0,2,0,0,0
2025,2025-06-23,ANA202506230,detmr001,ANA,BOS,0,0,2,4,0,0,0,0,1,2
2025,2025-06-23,ANA202506230,guerl001,BOS,ANA,0,0,6,18,0,0,0,0,1,3
2025,2025-06-23,ANA202506230,jansk001,ANA,BOS,0,0,0,4,0,0,0,0,0,0
2025,2025-06-23,ANA202506230,kochj001,ANA,BOS,1,0,15,65,4,4,6,0,2,1
2025,2025-06-23,ANA202506230,nerih001,ANA,BOS,0,1,3,8,0,0,0,0,0,2
2025,2025-06-23,ANA202506230,whitg002,BOS,ANA,0,0,5,40,4,4,2,0,3,1
2025,2025-06-23,ANA202506230,zefer001,ANA,BOS,0,0,3,9,1,1,1,1,0,3
2025,2025-06-23,BAL202506230,corbp001,TEX,BAL,1,0,15,70,5,5,9,1,0,6
2025,2025-06-23,BAL202506230,dunnd001,TEX,BAL,0,1,6,27,1,1,2,0,2,2
2025,2025-06-23,BAL202506230,kitta001,BAL,TEX,0,1,3,5,0,0,0,0,0,0
2025,2025-06-23,BAL202506230,roget003,BAL,TEX,1,0,24,85,0,0,3,0,0,4
2025,2025-06-23,BAL202506230,webbj002,TEX,BAL,0,0,3,9,0,0,0,0,0,1
2025,2025-06-23,CHA202506230,altad001,CHA,ARI,0,0,6,19,2,2,3,2,0,1
2025,2025-06-23,CHA202506230,caprv001,CHA,ARI,0,1,3,14,2,0,3,0,0,1
2025,2025-06-23,CHA202506230,desca001,ARI,CHA,0,1,9,32,0,0,0,0,2,4
2025,2025-06-23,CHA202506230,gilbt001,CHA,ARI,0,0,6,21,0,0,1,0,1,1
2025,2025-06-23,CHA202506230,gonzw002,CHA,ARI,0,0,6,38,1,1,2,0,2,3
2025,2025-06-23,CHA202506230,rodre004,ARI,CHA,1,0,18,81,0,0,5,0,2,10
2025,2025-06-23,CHA202506230,smits003,CHA,ARI,1,0,6,53,5,5,4,1,2,2
